CASP,Stage,Target,Model,GDT_TS,MQAScore
casp11,stage_2,T0761,T0761TS452_1,12.62,0.187158258
casp11,stage_2,T0761,T0761TS041_4,16.12,0.096767205
casp11,stage_2,T0761,T0761TS008_4,13.08,0.222579806
casp11,stage_2,T0761,T0761TS420_1,13.67,0.098589832
casp11,stage_2,T0761,T0761TS277_3,15.89,0.215917882
casp11,stage_2,T0761,T0761TS277_1,14.72,0.318321323
casp11,stage_2,T0761,T0761TS156_2,11.68,0.254942612
casp11,stage_2,T0761,T0761TS499_3,15.19,0.123560848
casp11,stage_2,T0761,T0761TS454_2,14.02,0.065885497
casp11,stage_2,T0761,T0761TS349_2,13.2,0.113918142
casp11,stage_2,T0761,T0761TS171_5_1,3.74,0.058453067
casp11,stage_2,T0761,T0761TS156_5,12.03,0.385412427
casp11,stage_2,T0761,T0761TS452_2,12.85,0.17825081
casp11,stage_2,T0761,T0761TS145_5,13.44,0.098097006
casp11,stage_2,T0761,T0761TS335_1,13.67,0.165388297
casp11,stage_2,T0761,T0761TS237_1,11.21,0.055114679
casp11,stage_2,T0761,T0761TS335_5,13.67,0.194360585
casp11,stage_2,T0761,T0761TS011_4,14.37,0.144720265
casp11,stage_2,T0761,T0761TS038_3,13.67,0.216480192
casp11,stage_2,T0761,T0761TS038_4,13.2,0.222250627
casp11,stage_2,T0761,T0761TS008_2,11.56,0.154058357
casp11,stage_2,T0761,T0761TS011_1,15.07,0.315520866
casp11,stage_2,T0761,T0761TS263_2,15.54,0.167964151
casp11,stage_2,T0761,T0761TS349_5,14.14,0.044161471
casp11,stage_2,T0761,T0761TS171_2_2,13.2,0.100241115
casp11,stage_2,T0761,T0761TS251_3,16.94,0.099565663
casp11,stage_2,T0761,T0761TS420_3,13.08,0.197783671
casp11,stage_2,T0761,T0761TS263_1,13.55,0.082727943
casp11,stage_2,T0761,T0761TS038_2,15.07,0.2128008
casp11,stage_2,T0761,T0761TS011_5,14.37,0.142002428
casp11,stage_2,T0761,T0761TS277_5,15.07,0.430601162
casp11,stage_2,T0761,T0761TS110_5,12.73,0.056305568
casp11,stage_2,T0761,T0761TS145_1,12.5,0.113535087
casp11,stage_2,T0761,T0761TS381_3,12.73,0.156843608
casp11,stage_2,T0761,T0761TS277_4,11.21,0.22188638
casp11,stage_2,T0761,T0761TS499_5,15.3,0.429838054
casp11,stage_2,T0761,T0761TS050_1,12.97,0.213003236
casp11,stage_2,T0761,T0761TS171_4_3,9.58,0.078962891
casp11,stage_2,T0761,T0761TS466_4,14.84,0.059209096
casp11,stage_2,T0761,T0761TS452_5,13.08,0.174122463
casp11,stage_2,T0761,T0761TS133_2,12.85,0.199573879
casp11,stage_2,T0761,T0761TS454_3,16,0.140530741
casp11,stage_2,T0761,T0761TS237_5,10.86,0.041632664
casp11,stage_2,T0761,T0761TS038_5,13.2,0.28910819
casp11,stage_2,T0761,T0761TS479_4,16,0.0961521
casp11,stage_2,T0761,T0761TS041_2,12.62,0.212181177
casp11,stage_2,T0761,T0761TS492_3,11.68,0.088869616
casp11,stage_2,T0761,T0761TS479_3,13.55,0.053595789
casp11,stage_2,T0761,T0761TS410_3,12.62,0.158091878
casp11,stage_2,T0761,T0761TS414_2,13.32,0.179777199
casp11,stage_2,T0761,T0761TS454_1,15.07,0.166072418
casp11,stage_2,T0761,T0761TS184_2,13.2,0.372560465
casp11,stage_2,T0761,T0761TS410_1,12.5,0.101237133
casp11,stage_2,T0761,T0761TS345_2,17.52,0.065430068
casp11,stage_2,T0761,T0761TS410_4,10.4,0.099903665
casp11,stage_2,T0761,T0761TS133_1,12.85,0.205716541
casp11,stage_2,T0761,T0761TS345_1,12.73,0.096937346
casp11,stage_2,T0761,T0761TS448_5,10.98,0.066531426
casp11,stage_2,T0761,T0761TS479_2,15.54,0.096173809
casp11,stage_2,T0761,T0761TS184_4,19.74,0.21093327
casp11,stage_2,T0761,T0761TS499_2,14.95,0.16385322
casp11,stage_2,T0761,T0761TS171_5_3,9.11,0.060599783
casp11,stage_2,T0761,T0761TS335_3,12.85,0.20142504
casp11,stage_2,T0761,T0761TS210_1,12.15,0.226395188
casp11,stage_2,T0761,T0761TS454_4,13.67,0.054450442
casp11,stage_2,T0761,T0761TS414_1,13.2,0.208224909
casp11,stage_2,T0761,T0761TS492_1,12.03,0.119897525
casp11,stage_2,T0761,T0761TS410_5,10.63,0.106770894
casp11,stage_2,T0761,T0761TS492_5,10.86,0.110507711
casp11,stage_2,T0761,T0761TS251_1,15.65,0.110900014
casp11,stage_2,T0761,T0761TS277_2,14.37,0.210617231
casp11,stage_2,T0761,T0761TS171_1_1,3.5,0.053502554
casp11,stage_2,T0761,T0761TS171_5_2,12.38,0.101527762
casp11,stage_2,T0761,T0761TS110_4,12.73,0.062299257
casp11,stage_2,T0761,T0761TS251_5,13.44,0.077078477
casp11,stage_2,T0761,T0761TS335_2,12.85,0.194680905
casp11,stage_2,T0761,T0761TS420_4,13.32,0.124249372
casp11,stage_2,T0761,T0761TS414_4,13.08,0.194006364
casp11,stage_2,T0761,T0761TS436_1,12.73,0.157491667
casp11,stage_2,T0761,T0761TS133_3,12.85,0.191219167
casp11,stage_2,T0761,T0761TS268_2,12.62,0.110330013
casp11,stage_2,T0761,T0761TS381_1,12.85,0.210444537
casp11,stage_2,T0761,T0761TS041_1,13.55,0.055459225
casp11,stage_2,T0761,T0761TS228_3,14.37,0.153471007
casp11,stage_2,T0761,T0761TS420_5,12.73,0.229186054
casp11,stage_2,T0761,T0761TS156_4,13.44,0.255285613
casp11,stage_2,T0761,T0761TS133_5,12.85,0.174247193
casp11,stage_2,T0761,T0761TS110_3,12.5,0.054836777
casp11,stage_2,T0761,T0761TS228_1,14.02,0.278349254
casp11,stage_2,T0761,T0761TS492_2,11.1,0.112726364
casp11,stage_2,T0761,T0761TS268_4,14.14,0.091286983
casp11,stage_2,T0761,T0761TS073_2,14.37,0.063271022
casp11,stage_2,T0761,T0761TS268_1,15.42,0.109259142
casp11,stage_2,T0761,T0761TS268_5,14.49,0.104971596
casp11,stage_2,T0761,T0761TS184_3,15.54,0.256940293
casp11,stage_2,T0761,T0761TS381_2,12.62,0.148262536
casp11,stage_2,T0761,T0761TS171_2_3,9.11,0.060599783
casp11,stage_2,T0761,T0761TS133_4,12.85,0.174913621
casp11,stage_2,T0761,T0761TS466_1,13.32,0.068228087
casp11,stage_2,T0761,T0761TS263_3,13.55,0.193043134
casp11,stage_2,T0761,T0761TS073_1,17.29,0.17347167
casp11,stage_2,T0761,T0761TS156_1,12.38,0.26232446
casp11,stage_2,T0761,T0761TS499_4,12.97,0.161534653
casp11,stage_2,T0761,T0761TS156_3,12.5,0.237138035
casp11,stage_2,T0761,T0761TS184_5,16.24,0.320153196
casp11,stage_2,T0761,T0761TS145_3,13.9,0.062778953
casp11,stage_2,T0761,T0761TS110_2,12.97,0.08625282
casp11,stage_2,T0761,T0761TS349_1,13.2,0.082554312
casp11,stage_2,T0761,T0761TS251_4,14.84,0.058512954
casp11,stage_2,T0761,T0761TS171_1_2,12.38,0.101527762
casp11,stage_2,T0761,T0761TS466_2,12.03,0.078726936
casp11,stage_2,T0761,T0761TS171_3_3,10.05,0.080132096
casp11,stage_2,T0761,T0761TS452_4,12.97,0.164568167
casp11,stage_2,T0761,T0761TS479_5,12.85,0.164169525
casp11,stage_2,T0761,T0761TS228_2,14.02,0.201818644
casp11,stage_2,T0761,T0761TS420_2,11.68,0.14495359
casp11,stage_2,T0761,T0761TS041_5,13.79,0.07220718
casp11,stage_2,T0761,T0761TS171_3_2,12.38,0.101527762
casp11,stage_2,T0761,T0761TS436_4,11.21,0.025842309
casp11,stage_2,T0761,T0761TS349_3,13.32,0.06319173
casp11,stage_2,T0761,T0761TS414_5,12.85,0.166662654
casp11,stage_2,T0761,T0761TS466_5,13.67,0.066303183
casp11,stage_2,T0761,T0761TS038_1,14.84,0.2197108
casp11,stage_2,T0761,T0761TS171_1_3,9.58,0.078962891
casp11,stage_2,T0761,T0761TS279_1,13.08,0.072018177
casp11,stage_2,T0761,T0761TS171_3_1,3.5,0.053502554
casp11,stage_2,T0761,T0761TS263_4,15.07,0.175468053
casp11,stage_2,T0761,T0761TS237_3,11.45,0.047542037
casp11,stage_2,T0761,T0761TS454_5,13.32,0.151071869
casp11,stage_2,T0761,T0761TS448_1,11.1,0.068862049
casp11,stage_2,T0761,T0761TS448_2,11.1,0.076990193
casp11,stage_2,T0761,T0761TS228_4,14.49,0.174474987
casp11,stage_2,T0761,T0761TS492_4,11.33,0.12847869
casp11,stage_2,T0761,T0761TS499_1,15.54,0.316651058
casp11,stage_2,T0761,T0761TS212_1,14.02,0.182829964
casp11,stage_2,T0761,T0761TS008_1,12.73,0.176194646
casp11,stage_2,T0761,T0761TS237_2,11.56,0.043789747
casp11,stage_2,T0761,T0761TS452_3,13.08,0.193608265
casp11,stage_2,T0773,T0773TS263_2,71.75,0.667867474
casp11,stage_2,T0773,T0773TS454_2,44.8,0.563362148
casp11,stage_2,T0773,T0773TS133_5,64.94,0.76193996
casp11,stage_2,T0773,T0773TS251_3,61.36,0.668646783
casp11,stage_2,T0773,T0773TS212_2,51.62,0.640897979
casp11,stage_2,T0773,T0773TS452_3,62.66,0.774792264
casp11,stage_2,T0773,T0773TS268_3,59.74,0.685745176
casp11,stage_2,T0773,T0773TS160_3,55.84,0.720123025
casp11,stage_2,T0773,T0773TS300_2,43.51,0.159090891
casp11,stage_2,T0773,T0773TS210_2,43.18,0.113852169
casp11,stage_2,T0773,T0773TS268_2,62.66,0.71157995
casp11,stage_2,T0773,T0773TS492_2,54.87,0.5865854
casp11,stage_2,T0773,T0773TS268_1,62.66,0.747197631
casp11,stage_2,T0773,T0773TS184_2,63.31,0.966232875
casp11,stage_2,T0773,T0773TS263_5,60.39,0.279482046
casp11,stage_2,T0773,T0773TS454_1,44.48,0.463978051
casp11,stage_2,T0773,T0773TS381_2,62.99,0.675209614
casp11,stage_2,T0773,T0773TS436_3,65.26,0.614953408
casp11,stage_2,T0773,T0773TS381_3,63.31,0.792404504
casp11,stage_2,T0773,T0773TS041_3,56.82,0.734193118
casp11,stage_2,T0773,T0773TS228_3,57.47,0.695364939
casp11,stage_2,T0773,T0773TS479_4,81.17,0.908252799
casp11,stage_2,T0773,T0773TS251_4,63.64,0.716696162
casp11,stage_2,T0773,T0773TS184_5,35.06,0.225740041
casp11,stage_2,T0773,T0773TS073_2,38.31,0.339959334
casp11,stage_2,T0773,T0773TS335_2,63.31,0.749743641
casp11,stage_2,T0773,T0773TS414_4,61.69,0.713774312
casp11,stage_2,T0773,T0773TS228_4,58.12,0.672556649
casp11,stage_2,T0773,T0773TS346_1,53.57,0.535046977
casp11,stage_2,T0773,T0773TS279_1,58.12,0.372592753
casp11,stage_2,T0773,T0773TS251_2,61.04,0.62349644
casp11,stage_2,T0773,T0773TS345_1,54.22,0.619295188
casp11,stage_2,T0773,T0773TS381_5,63.96,0.781813578
casp11,stage_2,T0773,T0773TS335_1,62.34,0.668716013
casp11,stage_2,T0773,T0773TS448_4,68.51,0.810788344
casp11,stage_2,T0773,T0773TS499_1,80.52,0.857301407
casp11,stage_2,T0773,T0773TS133_3,64.94,0.749301353
casp11,stage_2,T0773,T0773TS448_3,67.53,0.732972014
casp11,stage_2,T0773,T0773TS268_5,56.82,0.728036685
casp11,stage_2,T0773,T0773TS216_3,56.49,0.583167856
casp11,stage_2,T0773,T0773TS479_5,83.12,0.945333221
casp11,stage_2,T0773,T0773TS492_4,43.18,0.19768106
casp11,stage_2,T0773,T0773TS479_2,82.47,0.89428134
casp11,stage_2,T0773,T0773TS022_3,54.87,0.484797921
casp11,stage_2,T0773,T0773TS335_3,62.34,0.780984174
casp11,stage_2,T0773,T0773TS499_2,66.88,0.849795795
casp11,stage_2,T0773,T0773TS073_1,38.64,0.428868715
casp11,stage_2,T0773,T0773TS008_5,58.44,0.387101039
casp11,stage_2,T0773,T0773TS237_4,45.78,0.296036975
casp11,stage_2,T0773,T0773TS410_5,49.35,0.550195687
casp11,stage_2,T0773,T0773TS410_3,54.87,0.676254484
casp11,stage_2,T0773,T0773TS228_1,57.14,0.62726828
casp11,stage_2,T0773,T0773TS479_3,81.82,0.878622427
casp11,stage_2,T0773,T0773TS454_4,44.8,0.492244409
casp11,stage_2,T0773,T0773TS277_1,82.47,0.905321018
casp11,stage_2,T0773,T0773TS414_5,62.01,0.731253156
casp11,stage_2,T0773,T0773TS436_4,49.03,0.290838711
casp11,stage_2,T0773,T0773TS237_1,42.86,0.261034401
casp11,stage_2,T0773,T0773TS184_3,43.51,0.513020572
casp11,stage_2,T0773,T0773TS216_4,58.12,0.732479985
casp11,stage_2,T0773,T0773TS448_2,67.53,0.770008754
casp11,stage_2,T0773,T0773TS011_3,59.42,0.548924187
casp11,stage_2,T0773,T0773TS452_1,62.99,0.645282565
casp11,stage_2,T0773,T0773TS335_5,62.66,0.767990515
casp11,stage_2,T0773,T0773TS160_5,63.64,0.639373706
casp11,stage_2,T0773,T0773TS410_1,54.22,0.672061154
casp11,stage_2,T0773,T0773TS050_1,63.31,0.712434099
casp11,stage_2,T0773,T0773TS216_1,54.22,0.672061154
casp11,stage_2,T0773,T0773TS452_4,62.01,0.784521996
casp11,stage_2,T0773,T0773TS499_5,35.06,0.52855778
casp11,stage_2,T0773,T0773TS184_1,70.13,0.909274938
casp11,stage_2,T0773,T0773TS420_2,58.12,0.568042972
casp11,stage_2,T0773,T0773TS008_4,58.44,0.549564365
casp11,stage_2,T0773,T0773TS420_5,58.44,0.297937316
casp11,stage_2,T0773,T0773TS466_2,55.2,0.58209402
casp11,stage_2,T0773,T0773TS251_1,59.09,0.706113079
casp11,stage_2,T0773,T0773TS454_5,37.01,0.48243884
casp11,stage_2,T0773,T0773TS022_4,54.87,0.44285875
casp11,stage_2,T0773,T0773TS479_1,80.52,0.925690815
casp11,stage_2,T0773,T0773TS263_3,37.34,0.519028403
casp11,stage_2,T0773,T0773TS335_4,63.31,0.760398282
casp11,stage_2,T0773,T0773TS345_3,56.49,0.644769595
casp11,stage_2,T0773,T0773TS011_1,58.77,0.698299202
casp11,stage_2,T0773,T0773TS133_4,64.94,0.750196887
casp11,stage_2,T0773,T0773TS216_2,56.49,0.585952207
casp11,stage_2,T0773,T0773TS436_1,55.52,0.393466081
casp11,stage_2,T0773,T0773TS038_4,67.53,0.820872995
casp11,stage_2,T0773,T0773TS492_1,46.43,0.287043057
casp11,stage_2,T0773,T0773TS133_1,64.94,0.732268088
casp11,stage_2,T0773,T0773TS110_1,44.8,0.358760992
casp11,stage_2,T0773,T0773TS410_2,64.29,0.637337711
casp11,stage_2,T0773,T0773TS022_2,53.9,0.319458135
casp11,stage_2,T0773,T0773TS345_2,64.61,0.682616078
casp11,stage_2,T0773,T0773TS499_3,43.18,0.460868526
casp11,stage_2,T0773,T0773TS414_2,61.69,0.73526535
casp11,stage_2,T0773,T0773TS117_3,42.21,0.301111148
casp11,stage_2,T0773,T0773TS038_1,70.13,0.838897411
casp11,stage_2,T0773,T0773TS300_1,40.26,0.224001822
casp11,stage_2,T0773,T0773TS268_4,57.14,0.690474141
casp11,stage_2,T0773,T0773TS156_2,64.94,0.669292104
casp11,stage_2,T0773,T0773TS277_3,38.31,0.65530299
casp11,stage_2,T0773,T0773TS022_5,55.2,0.431306496
casp11,stage_2,T0773,T0773TS466_5,39.29,0.253892183
casp11,stage_2,T0773,T0773TS452_2,62.01,0.721372981
casp11,stage_2,T0773,T0773TS008_2,57.47,0.528944914
casp11,stage_2,T0773,T0773TS492_5,53.9,0.509504756
casp11,stage_2,T0773,T0773TS466_3,38.31,0.375295608
casp11,stage_2,T0773,T0773TS277_5,45.13,0.565044478
casp11,stage_2,T0773,T0773TS210_5,34.09,0.140467757
casp11,stage_2,T0773,T0773TS160_4,45.78,0.422106588
casp11,stage_2,T0773,T0773TS251_5,57.79,0.805570386
casp11,stage_2,T0773,T0773TS212_3,56.17,0.725985271
casp11,stage_2,T0773,T0773TS452_5,62.66,0.797286342
casp11,stage_2,T0773,T0773TS420_3,58.77,0.556331669
casp11,stage_2,T0773,T0773TS212_1,58.77,0.546202768
casp11,stage_2,T0773,T0773TS345_4,64.29,0.768126197
casp11,stage_2,T0773,T0773TS022_1,55.2,0.390548433
casp11,stage_2,T0773,T0773TS420_1,62.34,0.720864066
casp11,stage_2,T0773,T0773TS414_3,62.34,0.677917227
casp11,stage_2,T0773,T0773TS381_1,62.01,0.692680089
casp11,stage_2,T0773,T0773TS041_1,62.66,0.699702121
casp11,stage_2,T0773,T0773TS210_4,39.94,0.235808384
casp11,stage_2,T0773,T0773TS041_4,57.47,0.528944914
casp11,stage_2,T0773,T0773TS038_2,66.23,0.763868754
casp11,stage_2,T0773,T0773TS156_3,62.34,0.697441352
casp11,stage_2,T0773,T0773TS345_5,58.77,0.69432813
casp11,stage_2,T0773,T0773TS156_1,64.61,0.706130249
casp11,stage_2,T0773,T0773TS414_1,62.34,0.702753027
casp11,stage_2,T0773,T0773TS448_1,67.21,0.824308303
casp11,stage_2,T0773,T0773TS454_3,36.04,0.599441262
casp11,stage_2,T0773,T0773TS410_4,55.84,0.674885419
casp11,stage_2,T0773,T0773TS466_4,48.05,0.348847738
casp11,stage_2,T0773,T0773TS038_3,69.48,0.87702162
casp11,stage_2,T0773,T0773TS492_3,45.45,0.287384665
casp11,stage_2,T0773,T0773TS420_4,59.09,0.689964162
casp11,stage_2,T0773,T0773TS038_5,64.94,0.770561038
casp11,stage_2,T0773,T0773TS210_1,50.33,0.318932362
casp11,stage_2,T0773,T0773TS160_2,62.99,0.342780171
casp11,stage_2,T0773,T0773TS436_2,63.64,0.651350211
casp11,stage_2,T0773,T0773TS228_5,57.79,0.729137828
casp11,stage_2,T0773,T0773TS117_1,42.86,0.220233997
casp11,stage_2,T0773,T0773TS133_2,64.94,0.73852991
casp11,stage_2,T0773,T0773TS466_1,50.65,0.47501682
casp11,stage_2,T0773,T0773TS263_1,80.84,0.804383648
casp11,stage_2,T0773,T0773TS381_4,61.36,0.737879621
casp11,stage_2,T0773,T0773TS156_4,61.36,0.710902109
casp11,stage_2,T0773,T0773TS210_3,50.33,0.338212055
casp11,stage_2,T0773,T0773TS156_5,62.66,0.885180873
casp11,stage_2,T0773,T0773TS448_5,65.91,0.744422894
casp11,stage_2,T0773,T0773TS008_1,62.99,0.710221949
casp11,stage_2,T0849,T0849TS251_4,60.38,0.545956014
casp11,stage_2,T0849,T0849TS008_4,63.77,0.544643399
casp11,stage_2,T0849,T0849TS041_1,63.66,0.589283455
casp11,stage_2,T0849,T0849TS346_1,56.46,0.540153253
casp11,stage_2,T0849,T0849TS041_4,59.32,0.346534727
casp11,stage_2,T0849,T0849TS160_1,50.11,0.450248206
casp11,stage_2,T0849,T0849TS381_2,59,0.551823583
casp11,stage_2,T0849,T0849TS156_3,62.08,0.578409683
casp11,stage_2,T0849,T0849TS448_5,49.15,0.30362547
casp11,stage_2,T0849,T0849TS410_4,57.1,0.468482616
casp11,stage_2,T0849,T0849TS038_4,57.2,0.605541023
casp11,stage_2,T0849,T0849TS008_3,63.14,0.568303261
casp11,stage_2,T0849,T0849TS300_2,58.79,0.551861682
casp11,stage_2,T0849,T0849TS499_4,55.19,0.551034696
casp11,stage_2,T0849,T0849TS110_5,61.23,0.472658115
casp11,stage_2,T0849,T0849TS499_3,59.53,0.517977625
casp11,stage_2,T0849,T0849TS414_4,57.95,0.490964408
casp11,stage_2,T0849,T0849TS414_5,57.95,0.519503176
casp11,stage_2,T0849,T0849TS410_1,52.54,0.430950539
casp11,stage_2,T0849,T0849TS011_3,59.11,0.519913397
casp11,stage_2,T0849,T0849TS300_5,58.79,0.528532951
casp11,stage_2,T0849,T0849TS410_2,54.13,0.449807734
casp11,stage_2,T0849,T0849TS171_3,53.5,0.426068306
casp11,stage_2,T0849,T0849TS381_3,59,0.487990534
casp11,stage_2,T0849,T0849TS216_4,60.17,0.609113913
casp11,stage_2,T0849,T0849TS349_4,62.29,0.420291794
casp11,stage_2,T0849,T0849TS335_2,60.17,0.494609429
casp11,stage_2,T0849,T0849TS171_2,54.34,0.428993402
casp11,stage_2,T0849,T0849TS381_5,59.64,0.52015009
casp11,stage_2,T0849,T0849TS237_2,51.38,0.454378793
casp11,stage_2,T0849,T0849TS184_1,58.9,0.484684009
casp11,stage_2,T0849,T0849TS251_1,63.14,0.508150162
casp11,stage_2,T0849,T0849TS452_1,58.79,0.512696228
casp11,stage_2,T0849,T0849TS228_4,56.89,0.561823896
casp11,stage_2,T0849,T0849TS499_2,56.57,0.529645885
casp11,stage_2,T0849,T0849TS448_3,49.05,0.346958463
casp11,stage_2,T0849,T0849TS210_3,50.74,0.415332115
casp11,stage_2,T0849,T0849TS171_4,53.92,0.422164484
casp11,stage_2,T0849,T0849TS156_5,62.61,0.584599308
casp11,stage_2,T0849,T0849TS499_5,58.9,0.585736206
casp11,stage_2,T0849,T0849TS335_1,61.34,0.502743598
casp11,stage_2,T0849,T0849TS381_4,59.43,0.556173071
casp11,stage_2,T0849,T0849TS216_1,62.08,0.593514821
casp11,stage_2,T0849,T0849TS156_4,63.03,0.567378368
casp11,stage_2,T0849,T0849TS011_1,58.26,0.556431611
casp11,stage_2,T0849,T0849TS008_2,64.51,0.571755
casp11,stage_2,T0849,T0849TS479_4,62.61,0.597470745
casp11,stage_2,T0849,T0849TS277_1,56.46,0.597597353
casp11,stage_2,T0849,T0849TS193_1,56.67,0.49803125
casp11,stage_2,T0849,T0849TS335_3,58.58,0.522235697
casp11,stage_2,T0849,T0849TS268_3,63.03,0.552273602
casp11,stage_2,T0849,T0849TS452_4,59,0.522728752
casp11,stage_2,T0849,T0849TS268_2,63.56,0.520574651
casp11,stage_2,T0849,T0849TS022_4,51.27,0.425014502
casp11,stage_2,T0849,T0849TS073_3,55.3,0.592196795
casp11,stage_2,T0849,T0849TS300_1,58.48,0.507038126
casp11,stage_2,T0849,T0849TS277_3,55.3,0.566407497
casp11,stage_2,T0849,T0849TS268_5,63.24,0.526100502
casp11,stage_2,T0849,T0849TS420_3,63.66,0.535218078
casp11,stage_2,T0849,T0849TS251_2,62.82,0.485050192
casp11,stage_2,T0849,T0849TS160_2,51.38,0.508879011
casp11,stage_2,T0849,T0849TS038_5,55.72,0.598047713
casp11,stage_2,T0849,T0849TS210_2,49.15,0.410806624
casp11,stage_2,T0849,T0849TS133_1,51.06,0.468937361
casp11,stage_2,T0849,T0849TS022_1,50.95,0.38316614
casp11,stage_2,T0849,T0849TS022_5,53.07,0.486732619
casp11,stage_2,T0849,T0849TS171_5,54.13,0.455195374
casp11,stage_2,T0849,T0849TS133_3,51.59,0.456628578
casp11,stage_2,T0849,T0849TS452_5,59.32,0.505706437
casp11,stage_2,T0849,T0849TS145_5,48.62,0.423701292
casp11,stage_2,T0849,T0849TS008_1,63.14,0.609067349
casp11,stage_2,T0849,T0849TS193_2,57.63,0.4780482
casp11,stage_2,T0849,T0849TS156_2,61.86,0.602750512
casp11,stage_2,T0849,T0849TS073_2,64.62,0.520440595
casp11,stage_2,T0849,T0849TS479_5,62.82,0.644432949
casp11,stage_2,T0849,T0849TS300_4,58.69,0.49336902
casp11,stage_2,T0849,T0849TS145_2,49.36,0.388856011
casp11,stage_2,T0849,T0849TS210_1,58.48,0.570040849
casp11,stage_2,T0849,T0849TS216_2,58.58,0.552812873
casp11,stage_2,T0849,T0849TS022_2,53.18,0.390213913
casp11,stage_2,T0849,T0849TS110_4,60.8,0.526201285
casp11,stage_2,T0849,T0849TS110_3,60.27,0.483238028
casp11,stage_2,T0849,T0849TS448_4,49.36,0.292263469
casp11,stage_2,T0849,T0849TS145_1,49.36,0.424843105
casp11,stage_2,T0849,T0849TS237_3,51.06,0.477569924
casp11,stage_2,T0849,T0849TS448_2,49.36,0.295707786
casp11,stage_2,T0849,T0849TS038_1,57.31,0.611531151
casp11,stage_2,T0849,T0849TS479_2,62.5,0.5728781
casp11,stage_2,T0849,T0849TS263_4,59.22,0.363569159
casp11,stage_2,T0849,T0849TS184_4,57.1,0.496059052
casp11,stage_2,T0849,T0849TS268_1,62.39,0.564483334
casp11,stage_2,T0849,T0849TS251_5,62.5,0.54365708
casp11,stage_2,T0849,T0849TS268_4,62.82,0.574067809
casp11,stage_2,T0849,T0849TS420_1,63.77,0.596683633
casp11,stage_2,T0849,T0849TS414_2,61.23,0.499167692
casp11,stage_2,T0849,T0849TS277_2,51.7,0.449895036
casp11,stage_2,T0849,T0849TS038_2,55.3,0.597296511
casp11,stage_2,T0849,T0849TS448_1,49.26,0.352482608
casp11,stage_2,T0849,T0849TS216_5,58.9,0.484684009
casp11,stage_2,T0849,T0849TS133_4,51.06,0.504537739
casp11,stage_2,T0849,T0849TS452_3,59.11,0.496727893
casp11,stage_2,T0849,T0849TS206_1,57.52,0.432728623
casp11,stage_2,T0849,T0849TS193_4,59.85,0.533257037
casp11,stage_2,T0849,T0849TS110_2,61.12,0.476726385
casp11,stage_2,T0849,T0849TS452_2,58.05,0.513183895
casp11,stage_2,T0849,T0849TS156_1,55.09,0.502788904
casp11,stage_2,T0849,T0849TS349_5,59.53,0.443228322
casp11,stage_2,T0849,T0849TS011_5,58.37,0.472576181
casp11,stage_2,T0849,T0849TS184_5,59.32,0.505915567
casp11,stage_2,T0849,T0849TS212_1,54.02,0.428242242
casp11,stage_2,T0849,T0849TS414_3,58.69,0.492586875
casp11,stage_2,T0849,T0849TS171_1,53.81,0.434471368
casp11,stage_2,T0849,T0849TS349_3,59.96,0.456691941
casp11,stage_2,T0849,T0849TS145_4,50.42,0.349545854
casp11,stage_2,T0849,T0849TS011_2,58.58,0.585843834
casp11,stage_2,T0849,T0849TS479_3,63.88,0.626368898
casp11,stage_2,T0849,T0849TS420_4,63.98,0.622220621
casp11,stage_2,T0849,T0849TS251_3,61.65,0.475393322
casp11,stage_2,T0849,T0849TS414_1,59.53,0.503222078
casp11,stage_2,T0849,T0849TS133_2,51.16,0.475881996
casp11,stage_2,T0849,T0849TS335_5,58.58,0.522423402
casp11,stage_2,T0849,T0849TS184_3,57.95,0.521061974
casp11,stage_2,T0849,T0849TS041_2,63.45,0.599966066
casp11,stage_2,T0849,T0849TS237_1,51.16,0.474458182
casp11,stage_2,T0849,T0849TS117_1,58.79,0.460372926
casp11,stage_2,T0849,T0849TS279_1,58.58,0.543175592
casp11,stage_2,T0849,T0849TS184_2,60.17,0.550774983
casp11,stage_2,T0849,T0849TS277_5,59.11,0.583885955
casp11,stage_2,T0849,T0849TS038_3,58.37,0.601589486
casp11,stage_2,T0849,T0849TS008_5,62.71,0.547806483
casp11,stage_2,T0849,T0849TS110_1,61.44,0.472382863
casp11,stage_2,T0849,T0849TS022_3,53.07,0.444883365
casp11,stage_2,T0849,T0849TS381_1,59,0.510648157
casp11,stage_2,T0849,T0849TS349_2,61.23,0.467859191
casp11,stage_2,T0849,T0849TS300_3,58.69,0.530171384
casp11,stage_2,T0849,T0849TS335_4,59.85,0.531225118
casp11,stage_2,T0849,T0849TS041_3,51.06,0.42683434
casp11,stage_2,T0849,T0849TS479_1,63.24,0.61093583
casp11,stage_2,T0849,T0849TS050_1,59.43,0.502591979
casp11,stage_2,T0849,T0849TS263_1,58.16,0.39245664
casp11,stage_2,T0849,T0849TS499_1,53.18,0.541771532
casp11,stage_2,T0849,T0849TS349_1,60.59,0.439427682
casp11,stage_2,T0849,T0849TS193_3,57.31,0.513223713
casp11,stage_2,T0849,T0849TS237_4,50.74,0.402212318
casp11,stage_2,T0849,T0849TS145_3,48.94,0.399400389
casp11,stage_2,T0849,T0849TS420_2,63.88,0.585240327
